id,data_p,tipo,categ,valor,descricao
a40433,2024-04-10,VE,Energia_agua,23.5,Compra 10/04 14:32 PAG*Edilson MarioDa
a40434,2024-04-11,VE,Farmacia,175.98,Compra 11/04 10:41 FARMACIA PERMANENTE
a40435,2024-04-11,VN,Compra extra,34.99,Compra 11/04 11:49 CHINELLUS OUTLET CAR
a40436,2024-04-11,VN,Saques,140,Saque no TAA 11/04 11:38 CARPINA
a40437,2024-04-12,VE,Gasolina,100,Compra 12/04 17:25 ALBUQUERQUE PNEUS CA
a40438,2024-04-13,VN,Restaurante,102.47,Compra 13/04 11:59 SABOR TROPICAL
a40439,2024-04-13,VE,Estacionamento,12.5,Compra 13/04 13:33 TACARUNA PARKING
a40440,2024-04-14,VN,Restaurante,146.85,Compra 14/04 12:30 TEMPERO DA FAZENDA
a40441,2024-04-14,VN,Compra extra,16,Compra 14/04 13:25 PAG*MariaEduarda Petr
a40442,2024-04-14,VN,Compra extra,28.6,Compra 14/04 13:53 FERREIRA COSTA
a40443,2024-04-14,VN,Saques,100,Saque no TAA 14/04 11:51 PSO RECIFE
a40444,2024-04-16,VN,Restaurante,54.7,Compra 16/04 12:16 JULIETTO CARREF TORR
a40445,2024-04-16,VE,Estacionamento,12.5,Compra 16/04 14:17 estacion PLAZA CASA FORTE PAR
a40446,2024-04-17,VE,Padaria,99.29,Compra 17/04 12:38 ROSARINHO DELICATESS
a40447,2024-04-16,VE,Gasolina,100,Compra 17/04 13:49 POSTO FIJI
a40448,2024-04-18,VE,Supermercado,103.12,Compra 18/04 11:04 SUPERMERCADO GONZAGA
a40449,2024-04-19,VN,Compra extra,69.98,Compra 19/04 16:45 PRIM NARCISO ENXO
a40450,2024-04-20,VN,Compra extra,25,Compra 20/04 13:54 Mich Store
a40451,2024-04-20,VE,Estacionamento,6,Compra 20/04 14:08 Estacionamento Carpina
a40452,2024-04-20,VN,Saques,100,Saque Bco 24h 20/04 14:09 SHOPP CARPINA CBDN
a40453,2024-04-24,VE,Supermercado,71.89,Compra 24/04 16:49 SUPERMERCADO GONZAGA
a40454,2024-04-25,VN,Restaurante,83,Compra 25/04 12:34 BAR E RESTAURANTE CO
a40455,2024-04-26,VE,Gasolina,100.03,Compra 26/04 13:14 gasolina ALBUQUERQ PNEUS Capina
a40456,2024-04-26,VE,Supermercado,28.98,Compra 26/04 13:23 KI PRECO
a40457,2024-04-26,VE,Outros pagtos,125,Pagto servico-casa 26/04 15:47 pix Ana Lucia Da Silva
a40459,2024-04-27,VN,Restaurante,63.8,Compra restaur 27/04 13:09 BONAPARTE VITORIA SA
a40460,2024-04-27,VN,Entretenimento,13.8,Compra 27/04 14:01 CARMO CHOCOLATES
a40461,2024-04-29,VE,Outros pagtos,125,Pagto serv-casa 29/04 14:16 pix Ana Lucia Da Silva
a40462,2024-04-30,VE,Supermercado,25.92,Compra 30/04 12:42 CORDEIRAO SUPERMERCA
a40463,2024-04-30,VE,Supermercado,55.33,Compra 30/04 12:49 KI GRANJA
a40502,2024-05-04,FE,Investimento,19.9,Amazon Kindle Unltd Sao Paulo 07/mai
a40503,2024-05-04,FN,Assinatura_App,19.9,Amazonprimebr Sao Paulo Bra 07/mai
a40504,2024-05-04,FN,Armaz_nuvem,4.9,Apple Sao Paulo Bra 16/mai
a40505,2024-05-04,FN,Assinatura_App,25.9,Netflix Entretenimento Barueri Bra 18/mai
a40506,2024-05-04,FE,Tarifa bancaria,26,Anuidade Diferenciada Tit-parc 05/12 Br - 21/mai
a40507,2024-05-04,FE,Investimento,41.58,Amazon Br 01/out  Parcela 8 de 12
a40508,2024-05-04,VE,Extra-convenio,200,Odontocompany 19/jan Parcela 4 de 4
a40509,2024-05-04,VE,Supermercado,131.7,Compra 03/05 09:06 CORDEIRAO SUPERMERCA
a40510,2024-05-04,VE,Supermercado,110.67,Compra 03/05 09:23 KI GRANJA
a40511,2024-05-04,VE,Gasolina,100,Compra 03/05 09:41 POSTO BOM JESUS
a40512,2024-05-04,VE,Outros pagtos,160,Pagto Pilates pix 03/05 10:08 Pollyanna Bernardo Barbosa
a40513,2024-05-04,FE,Convenio,58.6,Pagto ROSA MASTER LTDA
a40514,2024-05-04,FE,Telefone movel,159.83,Pagto conta telefone CLARO S/A
a40515,2024-05-04,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a40516,2024-05-05,VE,Supermercado,152.85,Compra 06/05 10:31 SUPERMERCADO GONZAGA
a40517,2024-05-06,VN,Restaurante,49.9,Compra 05/05 11:59 PAG* RestauranteAcaci
a40518,2024-05-06,FE,Tarifa bancaria,70.6,Pagto Tarifa Pacote de Serviços ref  06/05/2024
a40519,2024-05-07,VN,Restaurante,79,Compra 07/05 11:59 PAG*RestauranteAcaci
a40520,2024-05-08,VE,Outros pagtos,250,Pagto servico-Domest 08/05 13:25 Ana Lucia Da Silva
a40521,2024-05-09,VE,Energia_agua,106,Pagto gas-agua pix 09/05 12:15 Maria Ocelia M Da Silva
a40522,2024-05-10,VE,Outros pagtos,150,Pagto servico-jardim 10/05 12:25 Severino Gabriel d Nascim
a40523,2024-05-10,VE,Outros pagtos,286,Pagto servico-domest pix 10/05 15:03 Ana L M Da Conceic
a40524,2024-05-11,VE,Gasolina,100,Compra 11/05 10:20 AUTO POSTO NOVA CONQ
a40525,2024-05-11,VN,Restaurante,45,Compra 11/05 12:21 EMPORIO GASTRONOMICO
a40526,2024-05-11,VE,Supermercado,75.68,Compra 13/05 16:28 SUPERMERCADO GONZAGA
a40527,2024-05-11,VN,Entretenimento,16.39,Compra 11/05 14:46 PAG*EduardoBaltar
a40528,2024-05-11,VN,Compra extra,99.8,Compra 11/05 15:00 MAHOGANY TACARUNA
a40529,2024-05-11,VN,Compra extra,31,Compra 11/05 15:14 MAHOGANY TACARUNA
a40530,2024-05-11,VE,Estacionamento,12.5,Pagto estacionam 11/05 15:34 TACARUNA PARKING
a40531,2024-05-11,VN,Saques,140,Saque no TAA 11/05 14:38 PSO RECIFE
a40532,2024-05-13,VE,Outros pagtos,250,Pagto servico-domest  pix 13/05 13:15 Ana Lucia Da Silva
a40533,2024-05-14,VE,Outros pagtos,100,Pagto serv-jardim pix 14/05 17:42 Ana Lucia M Da Conceic
a40535,2024-05-15,VN,Restaurante,48,15/05 12:31 PAG*RestauranteAcaci
a40536,2024-05-15,VE,Supermercado,63.9,15/05 16:41 ATACAREJO CARPINA TR
a40537,2024-05-15,VN,Restaurante,48,Compra 15/05 16:53 RESTAURANTE ACACIA
a40538,2024-05-15,VE,Outros pagtos,80,Pagto servico-jardim 15/05 16:30 Severino Gabrie do Nascim
a40539,2024-05-16,VE,Farmacia,236.57,Compra 16/05 12:10 PAG*RaiaDrogasilSA
a40540,2024-05-16,VE,Supermercado,19.25,Compra 16/05 12:20 SUPERMERCADO GONZAGA
a40541,2024-05-16,VN,Restaurante,59,Compra 16/05 12:56 PAG*CajuRestaurante
a40542,2024-05-19,VE,Gasolina,100,Compra gasolina 19/05 10:54 ALBUQUERQUE PNEUS CA
a40543,2024-05-20,VE,Supermercado,40.53,Compra 20/05 09:30 CORDEIRAO SUPERMERCA
a40544,2024-05-22,VN,Restaurante,55.9,Compra 22/05 12:04 PAG*RestauranteAcaci
a40545,2024-05-22,VE,Supermercado,126,Compra 22/05 16:58 ATACAREJO CARPINA TR
a40546,2024-05-25,VE,Farmacia,79.99,Compra 25/05 10:43 FARMACIA PERMANENTE
a40547,2024-05-26,VN,Entretenimento,22.49,Compra 27/05 15:40 MADOSKA SORVETES NAT
a40548,2024-05-26,VN,Compra extra,122.2,Compra 26/05 13:15 ARMAZEM GUIMARAES
a40549,2024-05-26,VN,Compra extra,61.4,Compra cueca 26/05 13:33 PAG*LupoRiomarRecife
a40550,2024-05-26,VN,Compra extra,22.9,Compra com Cartão 26/05 15:05 PAG*CscmAcai
a40551,2024-05-29,VE,Supermercado,157.08,29/05 16:38 SUPERMERCADO GONZAGA
a40602,2024-06-02,VE,Farmacia,73.49,Compras farmacia Drogasil Carpina Bra 22/mai qua
a40603,2024-06-02,FE,Investimento,19.9,Pagto parc Amazon capa-Kindle Unltd Sao Paulo 07/jun
a40604,2024-06-02,FN,Assinatura_App,19.9,Amazonprimebr Sao Paulo 07/jun
a40605,2024-06-02,FN,Armaz_nuvem,4.9,Apple /bill 16/jun Sao Paulo
a40606,2024-06-02,FN,Assinatura_App,25.9,Pagto Netflix Sao Paulo
a40607,2024-06-02,FE,Tarifa bancaria,26,Pagto Anuidade Diferenciada Tit-parc 06/12 Br 20/jun
a40608,2024-06-02,FE,Investimento,41.58,Pagto Amazon Kindle parc 9/12
a40609,2024-06-02,VN,Compra extra,175,Pagto sapato parc 01/02  Rb Brasil Art Outlet
a40610,2024-06-02,VN,Restaurante,46.97,Compra 02/06 12:37 PIZZARIA ESTACAO SHO
a40611,2024-06-02,VN,Restaurante,136,Compra 01/06 07:43 PAG*Maria Janete Dos
a40612,2024-06-02,VE,Supermercado,57.74,Compra 03/06 16:26 SUPERMERCADO GONZAGA
a40613,2024-06-02,VE,Gasolina,100,Compra gasolina 03/06 16:33 EDU PETRO COMB LTDA
a40614,2024-06-02,FE,Convenio,58.6,Pagto ROSA MASTER LTDA
a40615,2024-06-04,VN,Restaurante,86.33,Compra restaurant 04/06 12:02 PAG*Comedoria Telheir
a40616,2024-06-04,VN,Compra extra,79.99,Compra Compra 04/06 12:39 HERING OUTLET RECIFE
a40617,2024-06-04,VN,Compra extra,47.99,Compra 04/06 12:55 HERING OUTLET RECIFE
a40618,2024-06-02,VN,Entretenimento,42.57,Compra 04/06 14:45 RJ CAFETERIA LTDA
a40619,2024-06-04,VE,Outros pagtos,160,Pagto pilates 04/06 Pollyanna Bernardo Barbosa
a40620,2024-06-04,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a40621,2024-06-04,FE,Telefone movel,159.83,Pagto conta telefone CLARO S/A
a40622,2024-06-05,VE,Estacionamento,14,Pagto estacionamento 05/06 09:26 MP *SEMCELL
a40623,2024-06-05,VE,Supermercado,133.94,Compra 05/06 09:54 SUPERMERCADO GONZAGA
a40624,2024-06-05,FE,Tarifa bancaria,70.6,Tarifa Bco Pacote de Serviços Cobrança 05/06/2024
a40625,2024-06-07,VE,Supermercado,300,Compra 07/06 16:56 ATACAREJO CARPINA TR
a40626,2024-06-09,VN,Entretenimento,35,Compra 09/06 13:28 PAG*SorvetesDe
a40627,2024-06-09,VE,Estacionamento,6,Compra 09/06 14:51 ESTACIONAMENTO Carpina
a40628,2024-06-09,VN,Restaurante,178.4,Compra 08/06 13:50 PAG*RestauranteAcacia
a40629,2024-06-09,VN,Restaurante,91,Compra 08/06 18:20 PAG*RestauranteAcacia
a40630,2024-06-11,VN,Restaurante,139,Compra 11/06 11:12 CAPPTA *FABIO AUGUST
a40631,2024-06-11,VN,Saques,160,Saque no TAA 11/06 10:50 SAA-CARPINA
a40632,2024-06-11,VN,Restaurante,37,Compra 08/06 18:20 PAG*RestauranteAcacia
a40633,2024-06-12,VE,Supermercado,32.64,Compra 12/06 14:26 SUPERMERCADO GONZAGA
a40634,2024-06-12,VE,Supermercado,24.35,Compra 12/06 16:20 SUPERMERCADO GONZAGA
a40635,2024-06-15,VN,Restaurante,115.89,Compra 15/06 13:23 TEMPERO DA FAZENDA
a40636,2024-06-17,VN,Compra extra,13.6,Compra 17/06 16:39 EMBALAGENS E FESTAS
a40637,2024-06-17,VE,Estacionamento,12.5,Compra 15/06 13:58 estac PLAZA CASA FORTE PARK
a40638,2024-06-17,VE,Supermercado,67.76,Compra 17/06 16:50 SUPERMERCADO GONZAGA
a40639,2024-06-17,VE,Farmacia,67.02,Compra farmacia 15/06 14:27 PAGUE MENOS 1271
a40640,2024-06-17,VN,Entretenimento,16.39,Compra cafe 15/06 14:46 PAG*Deltaexpresso
a40641,2024-06-17,VE,Estacionamento,12.5,Compra 15/06 15:11 TACARUNA PARKING
a40642,2024-06-17,VE,Farmacia,37.98,Compra 16/06 10:52 GS FARMA
a40643,2024-06-17,VE,Gasolina,100,Compra gasolina 16/06 11:04 FELIX E CAVALCANTI
a40644,2024-06-17,VN,Saques,150,Saque Banco 24 Horas 15/06 13:44 SHOP PLAZA III
a40646,2024-06-18,VN,Restaurante,115,Compra 18/06 08:26 PAG*Maria JaneteDos
a40647,2024-06-18,VE,Outros pagtos,180,18/06 20:49 Ligia Almeida Carlos Diniz
a40648,2024-06-20,VE,Outros pagtos,125,Pagto serv-domestico 20/06 12:31 Ana Lucia Da Silva
a40649,2024-06-21,VE,Farmacia,100,Compra 21/06 08:43 FARMACIA BAIRRO NOVO
a40650,2024-06-22,VE,Supermercado,134.7,Compra 22/06 10:40 SUPERMERCADO GONZAGA
a40651,2024-06-25,VN,Restaurante,48,Compra 25/06 12:20 RESTAURANTE ACACIA
a40652,2024-06-25,VE,Supermercado,45.51,Compra superm 25/06 15:59 KI PRECO
a40653,2024-06-27,VE,Farmacia,20,Compra 27/06 08:23 FARMACIA BAIRRO NOVO
a40654,2024-06-28,VN,Saques,150,Saque Banco 24 Horas 28/06 Shopping Carpina
a40703,2024-07-01,VN,Restaurante,20,Compra 01/07 11:05 DENISE PEDROSA DO NA
a40704,2024-07-01,VN,Compra extra,596,Compra Pix-Enviado 01/07 10:30 Casa Libeca VEX
a40705,2024-07-01,VN,Compra extra,214,Compra Pix-Env 01/07 15:38 Carmel Carpina Material El VEX
a40706,2024-07-02,VN,Compra extra,35.76,Compra 02/07 14:09 CARMEL VEX
a40707,2024-07-02,VE,Outros pagtos,400,Pagto Pix Env 02/07 14:31 Vitor Gabriel De Souza San VEX
a40708,2024-07-02,VE,Outros pagtos,660,Pagto PJBANK PAGAMENTOS S A_1 VEX
a40709,2024-07-02,FE,Convenio,58.6,Pagto ROSA MASTER LTDA
a40710,2024-07-02,VE,Energia_agua,322.36,Pagto conta luz NEOENERGIA PERNAMBUCO
a40711,2024-07-02,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a40712,2024-07-02,FE,Telefone movel,159.83,Pagto conta telefone CLARO S/A
a40713,2024-07-03,VN,Compra extra,54.9,Compra 03/07 14:41 ARMAZEM LIBECA VEX
a40714,2024-07-03,VN,Restaurante,56,Compra 03/07 18:49 PAG*RestauranteAcaci
a40715,2024-07-03,VN,Saques,250,Saque 24h 03/07 13:22 SHOPPING CARPINA CBDN ATMR
a40716,2024-07-03,VE,Outros pagtos,1100,Pagto Pix Enviado 03/07 11:43 Vitor Gabriel De Souza San VEX
a40718,2024-07-04,VN,Restaurante,47,Compra 04/07 12:08 PAG*RestauranteAcaci
a40719,2024-07-04,VE,Gasolina,100,Compra 04/07 14:25 ALBUQUERQUE PNEUS CA
a40720,2024-07-04,VN,Restaurante,41.75,Compra 04/07 19:43 CASTELO PIZZARIA E R
a40721,2024-07-04,VN,Compra extra,28.5,Compra Pix Env 04/07 09:47 Mre Armazem De Construcao VEX
a40722,2024-07-04,VE,Outros pagtos,150,Pagto Pix Env Elet 04/07 11:49 Geovane Manuel De Lima VEX
a40723,2024-07-05,VN,Restaurante,56,Compra 05/07 11:25 PAG* Leticia JoseDa
a40724,2024-07-05,VN,Restaurante,56,Compra 05/07 12:01 PAG*Leticia Jose Da
a40725,2024-07-05,VN,Compra extra,14.92,Compra 05/07 14:49 CARMEL VEX
a40726,2024-07-05,FE,Tarifa bancaria,70.6,Pagto Tarifa Bco Serviços Cobrança ref 05/07/2024
a40727,2024-07-07,VN,Restaurante,126,Compra 07/07 12:39 RESTAURANTE ACACIA
a40728,2024-07-07,VE,Veiculares,1320.83,Pagto de Boleto ALLIANZ SEGUROS SA
a40729,2024-07-07,VE,Outros pagtos,150,Pagto pix-env 07/07 14:31 Ana Lucia Da Silva
a40730,2024-07-08,VE,Outros pagtos,130.3,Pagto Pix Env 08/07 11:47 Geovane Manuel De Lima VEX
a40731,2024-07-09,VN,Compra extra,500,Compra 09/07 14:24 PL 003 IMPERIO MOVEI VEX
a40732,2024-07-09,VE,Gasolina,100,Compra gasolina09/07 14:37 EDU PETRO COMB LTDA
a40733,2024-07-09,VE,Supermercado,19.37,Compra 09/07 15:55 PANIFICADORA MASSA P
a40734,2024-07-09,VN,Saques,150,Saque no TAA 09/07 11:34 SAA-CARPINA
a40735,2024-07-10,VN,Compra extra,185,Compra 10/07 09:20 PAG*NabComercio VEX
a40736,2024-07-10,VE,Supermercado,37.98,Compra 10/07 09:56 SUPERMERCADO GONZAGA
a40737,2024-07-10,VN,Restaurante,27,Compra 10/07 12:47 PAG* Leticia JoseDa
a40738,2024-07-11,VN,Compra extra,7.5,Compra 11/07 11:45 VIEIRA VARIEDADES VEX
a40739,2024-07-11,VE,Supermercado,250,Compra 12/07 11:01 ATACAREJO CARPINA TR
a40740,2024-07-12,VN,Saques,160,Saque Bco 24h 12/07 11:23 SHOPPING CARPINA CBDN ATMR
a40741,2024-07-14,VE,Supermercado,103.29,Compra 15/07 16:21 O GONZAGAO
a40742,2024-07-14,VE,Farmacia,44.72,Compra 14/07 12:13 PAG*RaiaDrogasilSA
a40743,2024-07-14,VN,Restaurante,31.99,Compra 14/07 12:26 LEN RESTAURANTES LTD
a40744,2024-07-14,VE,Estacionamento,12.5,Compra 14/07 14:42 TACARUNA PARKING
a40745,2024-07-15,VN,Compra extra,37,Compra 15/07 08:11 PAG*NabComercio VEX
a40746,2024-07-15,VN,Compra extra,37,Compra 13/07 10:20 PAG*NabComercio VEX
a40747,2024-07-15,VN,Saques,140,Saque ATM 14/07 12:05 SOP-SHOP TACARUNA
a40748,2024-07-16,VN,Restaurante,41,Pagto Pix-Env restaur 16/07 13:50 Adriana Cavalcanti
a40749,2024-07-17,VN,Restaurante,66,Compra 17/07 11:38 PAG* RestauranteAcaci
a40751,2024-07-18,VN,Compra extra,26,Compra 18/07 09:11 PAG*NabComercio VEX
a40752,2024-07-18,VN,Compra extra,99.64,Compra 18/07 09:25 CARMEL VEX
a40753,2024-07-18,VN,Compra extra,37.5,Compra 18/07 16:09 VIEIRA CONSTRUCOES VEX
a40754,2024-07-18,VN,Restaurante,46,Pagto Pix-Env 18/07 11:24 Maria De Fatima Caetano Do
a40755,2024-07-18,VE,Outros pagtos,300,Pagto Pix-Env 18/07 11:50 Fabio Amaral Da Silva VEX
a40756,2024-07-19,VE,Padaria,18.49,Compra 19/07 15:31 PANIFICADORA MASSA P
a40761,2024-07-22,VN,Compra extra,34,Compra 22/07 09:01 VIEIRA VARIEDADES
a40762,2024-07-22,VN,Compra extra,23.5,Compra 22/07 11:14 CONSTROI
a40763,2024-07-22,VN,Saques,160,Saque ATM cartao 22/07 10:18 SAA-CARPINA
a40764,2024-07-23,VE,Supermercado,61.47,Compra 23/07 10:26 O GONZAGAO
a40765,2024-07-23,VE,Gasolina,150,Compra 23/07 15:21 POSTO BOM JESUS
a40766,2024-07-24,VE,Farmacia,36.76,Compra 24/07 16:10 PAG*Raia Drogasil SA
a40767,2024-07-25,VE,Supermercado,39.43,Compra 24/07 16:14 O GONZAGAO
a40768,2024-07-25,VE,Supermercado,39.89,Compra 25/07 09:29 O GONZAGAO
a40769,2024-07-26,VN,Compra extra,68,Compra 26/07 07:38 VIEIRA VARIEDADES
a40770,2024-07-26,VE,Extra-convenio,21,Compra 26/07 10:14 Severino Caetano Dos Santo
a40771,2024-07-26,VN,Compra extra,66,Compra Pix-Env 26/07 10:58 Severino Caetano Dos Santo
a40772,2024-07-27,VN,Compra extra,59,Compra 29/07 08:09 VIEIRA VARIEDADES
a40773,2024-07-27,VN,Compra extra,110,Compra Pix-enc 27/07 09:27 Severino Jose Da Silva Fil
a40774,2024-07-27,VE,Outros pagtos,150,Pagto pix-env 27/07 16:49 Ana Lucia Da Silva
a40776,2024-07-30,VE,Farmacia,60.47,Compra 30/07 13:36 Farm PAGUE MENOS 1271
a40777,2024-07-30,VE,Estacionamento,11.8,Compra 30/07 14:45 SHOPPING TACARUNA
a40778,2024-07-30,VE,Estacionamento,12.5,Pagto 30/07 15:06 TACARUNA PARKING
a40779,2024-07-30,VE,Padaria,15.5,Compra 30/07 15:35 ROSARINHO DELICATESS
a40780,2024-07-02,VE,Outros pagtos,160,Pagto pix pilates 02/07 17:02 Pollyanna Bernardo Barbosa
a40801,2024-08-03,VE,Outros pagtos,16.9,Compra 01/08 09:26 DOIS IRMAOS MAT CONS
a40802,2024-08-03,VE,Outros pagtos,30,Compra 01/08 10:17 MAQUINAS E FERRAMENT
a40805,2024-08-03,VE,Outros pagtos,196.69,Compra 03/08 13:58 Jose Wilton Construcao
a40806,2024-08-03,VE,Outros pagtos,19.69,Compra 03/08 14:29 Veneza Marial Construcao
a40807,2024-08-04,VE,Supermercado,78.75,Compra 04/08 11:10 O Supermercado GONZAGAO
a40808,2024-08-05,VN,Restaurante,48,Compra 05/08 11:44 RESTAURANTE ACACIA
a40809,2024-08-05,FE,Telefone movel,159.83,Pagto telefone CLARO S/A
a40810,2024-08-05,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a40811,2024-08-05,VE,Outros pagtos,160,Pagto pix-env 05/08 05:24 Pollyanna Bernardo Barbosa
a40812,2024-08-05,VE,Outros pagtos,279.51,Pagto conta luz NEOENERGIA PERNAMBUCO
a40813,2024-08-05,VE,Outros pagtos,19,Pagto Pix-Env 05/08 14:05 Dois Irmaos Materiais De C
a40814,2024-08-05,VE,Outros pagtos,200,Pagto de Servico Pix-Env 05/08 16:40 Marcos Alexandre Do Nascim
a40815,2024-08-05,FE,Tarifa bancaria,72.4,Pagto Tarifa Bco Pacote de Serviços
a40816,2024-08-06,VN,Compra extra,30,Compra 06/08 10:20 MP *ALCIELENECIA
a40817,2024-08-06,VE,Farmacia,106.08,Compra 06/08 10:33 PAG* Raia DrogasilSA
a40818,2024-08-06,VE,Supermercado,61.38,Compra 06/08 10:42 O GONZAGAO
a40819,2024-08-06,VE,Gasolina,150,Compra 06/08 16:07 EDU PETRO COMB LTDA
a40820,2024-08-06,VE,Padaria,20.75,Compra 06/08 16:47 PANIFICADORA MASSA P
a40821,2024-08-06,VN,Saques,200,Saque Bco 24h 06/08 16:32 SHOPPING CARPINA CBDN ATMR
a40822,2024-08-06,VE,Veiculares,416,Pagto pix serv veículo 06/08 15:20 Trocaps Pecas E Servicos L
a40823,2024-08-06,VN,Compra extra,30,Compra pix-env 06/08 15:55 Alexandre De Oliveira Sant
a40825,2024-08-08,VE,Supermercado,250,Compra 08/08 10:57 ATACAREJO CARPINA TR
a40826,2024-08-09,VE,Outros pagtos,112.9,Compra 09/08 12:45 CARMEL
a40827,2024-08-09,VE,Outros pagtos,12.5,Compra 09/08 14:49 DOIS IRMAOS MAT CONS
a40829,2024-08-12,VE,Outros pagtos,38,Compra 12/08 12:23 MreArmazemDe
a40830,2024-08-12,VE,Outros pagtos,12.6,Compra 12/08 12:33 DOIS IRMAOS MAT CONS
a40831,2024-08-12,VN,Restaurante,31.99,Compra 10/08 12:49 LEN RESTAURANTES LTD
a40832,2024-08-12,VE,Outros pagtos,12.01,Compra 12/08 16:09 CARMEL
a40833,2024-08-12,VN,Entretenimento,11.9,Pagto entretenimento 10/08 13:30 SHOPPING TACARUNA
a40834,2024-08-12,VE,Estacionamento,12.5,Pagto 10/08 13:48 TACARUNA PARKING
a40835,2024-08-12,VE,Outros pagtos,100,Pagto pix 10/08 09:42 Maria Candida Muniz De Oli
a40836,2024-08-13,VN,Compra extra,15.33,Compra 13/08 12:46 CARMEL
a40837,2024-08-13,VE,Outros pagtos,18,Compra 13/08 08:13 VIEIRA VARIEDADES
a40838,2024-08-13,VE,Outros pagtos,130,Pagto servico 13/08 19:26 Ana Lucia Da Silva
a40839,2024-08-15,VN,Compra extra,53;96,Compra loja 2001 15/08 09h34 - Carpina
a40840,2024-08-15,VE,Outros pagtos,19.5,Compra Vieira e Variedades Construção - Carpina
a40841,2024-08-16,VE,Energia_agua,16,Compra 16/08 11h14 Agua/gas Maria Ocelia
a40842,2024-08-19,VN,Restaurante,44,Compra 19/08 13:52 O BODE DO NO TACARON Tacaruna
a40843,2024-08-19,VN,Restaurante,47,Compra 17/08 11:34 Restaurante Acacia Carpina
a40844,2024-08-19,VN,Restaurante,25.08,Compra entret 19/08 14:10 Delta expresso
a40845,2024-08-19,VN,Compra extra,99.98,Compra 19/08 14:29 LEDA CONFECCOLS
a40846,2024-08-19,VE,Gasolina,50,Compra gasolina 19/08 16:51 POSTO FIJI COMERCIO
a40847,2024-08-19,VE,Padaria,19.64,Compra 17/08 15:52 PANIFICADORA MASSA P
a40848,2024-08-19,VN,Compra extra,160,Saque Bco 24h 19/08 11:23 SOP TAMARINEIRA PE
a40849,2024-08-19,VE,Outros pagtos,154.5,Compra 17/08 11:20 Barroco Distrib
a40851,2024-08-20,VE,Outros pagtos,130,Pagto pix serv Dom 20/08 12:27 Ana Lucia Da Silva
a40852,2024-08-20,VE,Outros pagtos,1000,Pagto Pix-Env 20/08 12:29 Maria Candida Muniz De Oli
a40853,2024-08-22,VE,Farmacia,78.61,Compra 22/08 14:58 RaiaDrogasilSA
a40854,2024-08-26,VN,Restaurante,54,Compra 26/08 12:14 RestauranteAcacia
a40855,2024-08-26,VE,Farmacia,122.75,Compra 24/08 10:20 PAGUE MENOS 886
a40856,2024-08-26,VE,Supermercado,59.99,Compra 26/08 14:43 SUPERMERCADO GONZAGA
a40857,2024-08-26,VE,Gasolina,100,Compra gasolina 26/08 16:19 EDU PETRO COMB LTDA
a40858,2024-08-26,VN,Restaurante,95,Compra 24/08 11:57 BAR E RESTAURANTE CO
a40859,2024-08-27,VE,Supermercado,200,Compra 27/08 09:58 ATACARE IO CARDINA TR
a40860,2024-08-27,VE,Outros pagtos,130,Pagto Servico Pix-Env 27/08 16:14 Ana Lucia Da Silva
a40861,2024-08-30,VN,Restaurante,40.9,Compra 30/08 13:15 ElitonLopesDe
a40862,2024-08-30,FN,Assinatura_App,19.9,Compra  assinat Amazon Kindle Unltd SP
a40863,2024-08-30,FN,Assinatura_App,19.9,Compra assinat Amazon prime br
a40864,2024-08-30,VN,Compra extra,30,Compra Zumaz Tacaruna Recife
a40865,2024-08-30,FN,Armaz_nuvem,4.9,Compra assinat Apple SP
a40866,2024-08-30,FN,Assinatura_App,30.9,Compra assinat Netflix
a40867,2024-08-30,FE,Tarifa bancaria,26,Compra assinat Anuidade Diferenciada Tit-parc 07/12 Br
a40868,2024-08-30,FE,Investimento,41.58,Compra parc 10/12 Amazon Br
a40869,2024-08-30,VN,Compra extra,174.99,Compra sapato Rb Brasil Art Parcela 2/2
a40901,2024-09-02,FE,Investimento,19.9,Pagto 02/09 Amazon Kindle Unltd Sao Paulo
a40902,2024-09-02,FN,Assinatura_App,19.9,Pagto 02/09 Amazon primebr v-07/09 SP
a40903,2024-09-02,VN,Compra extra,149.69,Pagto 02/09 Carmel-Carpina c-14/09
a40904,2024-09-02,FN,Armaz_nuvem,4.9,Pagto 02/09 Apple v-16/09 SP
a40905,2024-09-02,FN,Assinatura_App,30.9,Pagto  c-16/09 Netflix SP
a40906,2024-09-02,FN,Assinatura_App,26.9,Pagto v-18/09 Anuidade Diferenciada Tit-p-09/12 Br
a40907,2024-09-02,FE,Investimento,41.58,Pagto Amazon Br v-01/10 p-12/12
a40908,2024-09-02,VE,Farmacia,177.73,Pagto Farmacia DrogaSil c-28/07 p-02/02
a40909,2024-09-02,VN,Compra extra,76,Pagto Loja Mylla-Camisa c-17/09 p-01/03
a40910,2024-09-02,VE,Supermercado,99.47,Compra 02/09 16:41 SUPERMERCADO GONZAGA
a40911,2024-09-02,VN,Compra extra,45.89,Compra 01/09 07:57 ATACAREJO CARPINA TR
a40912,2024-09-02,VN,Compra extra,115,Compra 02/09 09:42 IMBRAVIDROS
